om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
622241,2016,09,29,2016-09-29,13:14:00,3,WV,54,0,1.50,0,0,0,0,39.9000,-80.6000,39.9000,-80.6000,0,0,0,0,0,51,0,0,0
622242,2016,09,29,2016-09-29,13:15:00,3,WV,54,0,1.75,0,0,0,0,39.9100,-80.5900,39.9100,-80.5900,0,0,0,0,0,51,0,0,0
622243,2016,09,29,2016-09-29,13:16:00,3,WV,54,0,1.75,0,0,0,0,37.6300,-81.4400,37.6300,-81.4400,0,0,0,0,0,109,0,0,0
622244,2016,09,29,2016-09-29,13:19:00,3,WV,54,0,1.00,0,0,0,0,37.5800,-81.3900,37.5800,-81.3900,0,0,0,0,0,109,0,0,0
622245,2016,09,29,2016-09-29,13:20:00,3,WV,54,0,1.50,0,0,0,0,38.1600,-81.4100,38.1600,-81.4100,0,0,0,0,0,39,0,0,0
622246,2016,09,29,2016-09-29,13:22:00,3,WV,54,0,1.25,0,0,0,0,39.9500,-80.5600,39.9500,-80.5600,0,0,0,0,0,51,0,0,0
622247,2016,09,29,2016-09-29,13:35:00,3,WV,54,0,1.00,0,0,0,0,40.0700,-80.5700,40.0700,-80.5700,0,0,0,0,0,69,0,0,0
622248,2016,09,29,2016-09-29,13:37:00,3,WV,54,0,1.00,0,0,0,0,38.2500,-81.3900,38.2500,-81.3900,0,0,0,0,0,39,0,0,0
622249,2016,09,29,2016-09-29,13:45:00,3,WV,54,0,1.00,0,0,0,0,37.7400,-81.3000,37.7400,-81.3000,0,0,0,0,0,81,0,0,0
622250,2016,09,29,2016-09-29,14:11:00,3,WV,54,0,1.00,0,0,0,0,40.0200,-80.5300,40.0200,-80.5300,0,0,0,0,0,51,0,0,0
622251,2016,09,29,2016-09-29,14:30:00,3,NC,37,0,1.00,0,0,0,0,36.3500,-80.1600,36.3500,-80.1600,0,0,0,0,0,169,0,0,0
622252,2016,09,29,2016-09-29,14:33:00,3,NC,37,0,0.75,0,0,0,0,35.7500,-81.8800,35.7500,-81.8800,0,0,0,0,0,23,0,0,0
622253,2016,09,29,2016-09-29,15:01:00,3,VA,51,0,1.00,0,0,0,0,36.9200,-80.0200,36.9200,-80.0200,0,0,0,0,0,67,0,0,0
622254,2016,09,29,2016-09-29,15:04:00,3,NC,37,0,1.00,0,0,0,0,36.1300,-81.5700,36.1300,-81.5700,0,0,0,0,0,189,0,0,0
622255,2016,09,29,2016-09-29,15:15:00,3,VA,51,0,1.00,0,0,0,0,36.5600,-79.9400,36.5600,-79.9400,0,0,0,0,0,89,0,0,0
622256,2016,09,29,2016-09-29,15:25:00,3,NC,37,0,0.75,0,0,0,0,35.9300,-81.6600,35.9300,-81.6600,0,0,0,0,0,27,0,0,0
622257,2016,09,29,2016-09-29,15:25:00,3,NC,37,0,0.75,0,0,0,0,35.8200,-81.0700,35.8200,-81.0700,0,0,0,0,0,3,0,0,0
622258,2016,09,29,2016-09-29,15:38:00,3,VA,51,0,1.25,0,0,0,0,37.1400,-79.8600,37.1400,-79.8600,0,0,0,0,0,67,0,0,0
622259,2016,09,29,2016-09-29,15:38:00,3,NC,37,0,1.00,0,0,0,0,35.8580,-81.0430,35.8580,-81.0430,0,0,0,0,0,3,0,0,0
622260,2016,09,29,2016-09-29,15:48:00,3,NC,37,0,0.88,0,0,0,0,36.0000,-81.5500,36.0000,-81.5500,0,0,0,0,0,27,0,0,0
622261,2016,09,29,2016-09-29,15:48:00,3,NC,37,0,0.75,0,0,0,0,35.8900,-81.0100,35.8900,-81.0100,0,0,0,0,0,97,0,0,0
622262,2016,09,29,2016-09-29,16:10:00,3,VA,51,0,1.25,0,0,0,0,37.2100,-79.8600,37.2100,-79.8600,0,0,0,0,0,67,0,0,0
